Frequency,Normalized word,Relative Frequency
51192,ENVIRONMENTAL,0.0001531472605685042
51147,EVERYBODY,0.00015301263744915778
51013,ARGUE,0.00015261175971599284
50914,REGION,0.00015231558885343068
50904,GROWTH,0.00015228567260468703
50898,ATTACK,0.00015226772285544085
50875,WONDER,0.00015219891548333046
50871,EIGHT,0.00015218694898383299
50833,READY,0.0001520732672386071
50793,HARD,0.0001519536022436325
50773,PRESSURE,0.0001518937697461452
50742,BEYOND,0.00015180102937503988
50678,LIST,0.0001516095653830805
50649,PROTECT,0.0001515228082617239
50612,DEGREE,0.00015141211814137238
50583,SIMPLE,0.0001513253610200158
50541,SUCCESS,0.00015119971277529246
50479,LEFT,0.0001510142320330818
50431,SKILL,0.00015087063403911228
50385,PRETTY,0.00015073301929489149
50335,KNOWLEDGE,0.00015058343805117322
50329,PARTICULARLY,0.00015056548830192704
50285,SERIOUS,0.00015043385680745496
50200,WHATEVER,0.0001501795686931339
50177,STAFF,0.00015011076132102351
50045,SIGN,0.0001497158668376073
50042,RECOGNIZE,0.0001497068919629842
49997,TRAINING,0.00014957226884363778
49969,ANSWER,0.00014948850334715557
49952,ACCEPT,0.00014943764572429135
49944,AMOUNT,0.00014941371272529644
49916,MEETING,0.0001493299472288142
49876,STANDARD,0.0001492102822338396
49764,SECTION,0.00014887522024791068
49759,LOSS,0.00014886026212353887
49696,TRADE,0.00014867178975645385
49686,GLASS,0.0001486418735077102
49673,TELEVISION,0.00014860298238434345
49667,BOX,0.00014858503263509725
49659,PRESENT,0.00014856109963610234
49657,GENERAL,0.0001485551163863536
49530,CHARACTER,0.00014817518002730923
49438,TV,0.00014789995053886762
49358,LAY,0.0001476606205489184
49208,PREPARE,0.00014721187681776362
49126,STRATEGY,0.00014696656357806567
49011,BILL,0.0001466225267175137
48975,DEAL,0.00014651482822203654
48605,DESIGN,0.0001454079270185214
48594,BENEFIT,0.00014537501914490338
48567,LAUGH,0.0001452942452732955
48183,SISTER,0.00014414546132153927
48094,COMPARE,0.0001438792067077208
48046,GUESS,0.00014373560871375126
48010,CRIME,0.00014362791021827408
47977,STATE,0.00014352918659742004
47877,FORWARD,0.0001432300241099835
47853,LAWYER,0.00014315822511299874
47827,SEX,0.00014308044286626527
47807,ENVIRONMENT,0.00014302061036877795
47803,FINANCIAL,0.0001430086438692805
47661,ANSWER,0.00014258383313712063
47622,BLUE,0.0001424671597670204
47565,DARK,0.00014229663714918157
47549,TONIGHT,0.00014224877115119174
47533,MESSAGE,0.0001422009051532019
47503,FAIL,0.00014211115640697092
47477,LEG,0.00014203337416023745
47435,ARRIVE,0.0001419077259155141
47375,NAME,0.00014172822842305218
47349,FEELING,0.00014165044617631868
47338,EXECUTIVE,0.00014161753830270067
47309,AUTHORITY,0.00014153078118134407
47305,GUN,0.00014151881468184662
47299,DEMOCRATIC,0.00014150086493260042
47276,OPERATION,0.00014143205756049002
47134,EXAMPLE,0.00014100724682833017
47086,SORT,0.00014086364883436064
46905,DEMOCRAT,0.00014032216473210054
46852,DISCUSS,0.00014016360861375917
46827,TEN,0.00014008881799190004
46777,VARIOUS,0.00013993923674818177
46632,HANG,0.00013950545114139882
46628,OUTSIDE,0.00013949348464190137
46575,PROFESSOR,0.00013933492852356
46525,MISS,0.00013918534727984174
46425,RELIGIOUS,0.00013888618479240524
46346,STAGE,0.00013864984642733037
46299,STATION,0.0001385092400582352
46187,MANAGER,0.0001381741780723063
46184,INDEED,0.0001381652031976832
45946,DESIGN,0.00013745319647758428
45921,ESTABLISH,0.00013737840585572515
45912,CLEARLY,0.00013735148123185587
45760,CHECK,0.00013689675425095237
45726,SCIENCE,0.00013679503900522393
45684,PUBLIC,0.0001366693907605006
45673,CULTURAL,0.0001366364828868826
45648,ACT,0.00013656169226502346
45596,ONE,0.00013640612777155646
45591,SINCE,0.00013639116964718462
45571,FORGET,0.00013633133714969733
45553,THEORY,0.00013627748790195877
45469,LITTLE,0.0001360261914125121
45352,SONG,0.00013567617130221134
45311,SOUND,0.00013555351468236238
45225,ROCK,0.00013529623494316697
45160,SHAKE,0.00013510177932633322
45155,TRUTH,0.0001350868212019614
45122,NETWORK,0.00013498809758110734
45121,SET,0.00013498510595623297
45112,MANAGEMENT,0.0001349581813323637
44951,NO,0.00013447652972759088
44934,RATHER,0.0001344256721047267
44931,FORCE,0.0001344166972301036
44897,STUDY,0.00013431498198437518
44831,CELL,0.00013411753474266706
44820,LEGAL,0.00013408462686904905
44792,NICE,0.00013400086137256684
44720,NOTE,0.00013378546438161254
44704,FIRM,0.0001337375983836227
44683,REMOVE,0.00013367477426126103
44673,GREEN,0.00013364485801251735
44649,COLD,0.0001335730590155326
44646,FORM,0.00013356408414090951
44489,TRIAL,0.00013309439903563418
44404,SEAT,0.00013284011092131313
44378,ENOUGH,0.00013276232867457963
44304,PROVE,0.0001325409484338766
44259,CLAIM,0.00013240632531453018
44130,ABOVE,0.00013202040570573704
44085,SPRING,0.00013188578258639062
44020,ENJOY,0.00013169132696955687
43997,ENTIRE,0.00013162251959744647
43938,MEASURE,0.00013144601372985893
43898,EXPERT,0.0001313263487348843
43782,IMPACT,0.00013097932024945795
43721,HELP,0.00013079683113212168
43707,MAIN,0.00013075494838388056
43681,TRADITIONAL,0.00013067716613714706
43638,STRUCTURE,0.00013054852626754937
43605,CARD,0.00013044980264669532
43589,FINAL,0.00013040193664870547
43568,CLOSE,0.0001303391125263438
43538,ONTO,0.00013024936378011284
43531,MEMORY,0.0001302284224059923
43512,BALL,0.00013017158153337934
43493,MAINTAIN,0.0001301147406607664
43487,IMAGINE,0.0001300967909115202
43401,YOURSELF,0.00012983951117232482
43382,SUDDENLY,0.00012978267029971187
43359,THAT,0.00012971386292760147
43267,TALK,0.00012943863343915988
43256,CHAIR,0.00012940572556554186
43251,CANDIDATE,0.00012939076744117003
43158,WEAPON,0.00012911254632785407
43156,RADIO,0.00012910656307810534
43143,FINISH,0.00012906767195473859
42978,CARE,0.00012857405385046833
42941,STATEMENT,0.00012846336373011682
42941,VISIT,0.00012846336373011682
42890,AVOID,0.0001283107908615242
42843,SHOULDER,0.00012817018449242903
42826,CLOSE,0.0001281193268695648
42824,EMPLOYEE,0.00012811334361981607
42667,METHOD,0.00012764365851454073
42605,REVEAL,0.00012745817777233009
42582,HUGE,0.0001273893704002197
42542,CONTAIN,0.0001272697054052451
42399,POPULAR,0.00012684190304821085
42397,SPECIFIC,0.00012683591979846214
42391,APPLY,0.00012681797004921594
42353,CHARGE,0.00012670428830399005
42325,INDIVIDUAL,0.00012662052280750785
42291,PARTICULAR,0.0001265188075617794
42273,PEACE,0.00012646495831404085
42153,INSTITUTION,0.00012610596332911702
42139,RESPOND,0.0001260640805808759
42052,PRODUCTION,0.00012580380921680613
41919,WEIGHT,0.00012540592310851555
41915,BIT,0.00012539395660901808
41865,SEXUAL,0.00012524437536529985
41771,CONTROL,0.0001249631626271095
41758,POLITICS,0.00012492427150374275
41667,PERFORM,0.00012465203364017552
41662,PLAY,0.00012463707551580369
41658,HEAD,0.00012462510901630624
41639,SOMEBODY,0.0001245682681436933
41594,INTERVIEW,0.00012443364502434686
41558,RATHER,0.00012432594652886971
41496,AFFECT,0.00012414046578665907
41488,FISH,0.00012411653278766415
41484,TOP,0.00012410456628816668
41473,SMILE,0.00012407165841454867
41462,PARTICIPANT,0.00012403875054093066
41373,FLY,0.00012377249592711214
41350,PAIN,0.00012370368855500174
41326,RANGE,0.00012363188955801698
41280,DIRECTION,0.00012349427481379618
41233,WIDE,0.00012335366844470102
41218,CAMERA,0.00012330879407158554
41154,BASE,0.00012311733007962616
41087,UNIT,0.0001229168912130437
40960,EDGE,0.0001225369548539993
40889,STYLE,0.00012232454948791938
40881,EVENING,0.00012230061648892446
40856,INSIDE,0.00012222582586706533
40842,FINGER,0.0001221839431188242
40776,NECESSARY,0.00012198649587711611
40716,COACH,0.0001218069983846542
40705,ADULT,0.00012177409051103618
40687,REFLECT,0.00012172024126329761
40643,CONFERENCE,0.00012158860976882554
40608,COMMERCIAL,0.00012148390289822276
40545,MRS,0.00012129543053113774
40536,MANAGE,0.00012126850590726846
40489,DISCOVER,0.0001211278995381733
40423,TRIP,0.0001209304522964652
40402,MIDDLE,0.00012086762817410352
40397,PATTERN,0.0001208526700497317
40380,CHALLENGE,0.00012080181242686749
40363,HEAT,0.00012075095480400327
40348,BREAK,0.0001207060804308878
40336,ITEM,0.00012067018093239542
40264,TREAT,0.00012045478394144112
40214,IMPROVE,0.00012030520269772286
40210,WORRY,0.0001202932361982254
40200,MOUTH,0.00012026331994948174
40180,STUFF,0.00012020348745199445
40170,THROUGHOUT,0.00012017357120325079
40126,DEEP,0.00012004193970877873
40084,PURPOSE,0.00011991629146405539
40052,BEAUTIFUL,0.0001198205594680757
40027,PROPERTY,0.00011974576884621656
40007,BAG,0.00011968593634872926
39967,FAR,0.00011956627135375465
39959,BEST,0.00011954233835475973
39893,SKIN,0.00011934489111305162
39853,BAR,0.00011922522611807702
39815,MENTION,0.00011911154437285114
39774,ADDRESS,0.00011898888775300217
39705,AHEAD,0.00011878246563667096
39666,WRITER,0.00011866579226657072
39659,TROUBLE,0.00011864485089245017
39642,HOTEL,0.00011859399326958596
39633,DOWN,0.00011856706864571667
39616,DISCUSSION,0.00011851621102285246
39613,DREAM,0.00011850723614822937
39600,TOUGH,0.00011846834502486262
39559,PAST,0.00011834568840501364
39552,SOLDIER,0.00011832474703089309
39516,SEA,0.00011821704853541594
39492,OWNER,0.00011814524953843118
39464,VOTE,0.00011806148404194894
39418,SIGN,0.00011792386929772815
39407,CANCER,0.00011789096142411014
39367,SURFACE,0.00011777129642913552
39356,STEP,0.0001177383885555175
39341,EXIST,0.00011769351418240202
39332,KITCHEN,0.00011766658955853274
39310,POSITIVE,0.00011760077381129671
39294,SCORE,0.00011755290781330686
39266,STARE,0.00011746914231682464
39264,PAINTING,0.0001174631590670759
39253,YARD,0.00011743025119345789
39209,TASK,0.00011729861969898581
39197,MAGAZINE,0.00011726272020049343
39165,BUDGET,0.00011716698820451375
39160,HEAVY,0.00011715203008014192
39143,RELATE,0.00011710117245727771
39051,INSTEAD,0.0001168259429688361
38910,NOTICE,0.00011640412386155062
38857,FEAR,0.00011624556774320927
38843,CAUSE,0.00011620368499496815
38822,FALL,0.00011614086087260647
38810,INVESTMENT,0.00011610496137411409
38800,GARDEN,0.00011607504512537044
38798,TOTAL,0.00011606906187562171
38750,DETAIL,0.00011592546388165218
38644,TEST,0.00011560835164496947
38575,SING,0.00011540192952863827
38517,MARRIAGE,0.00011522841528592509
38474,VIOLENCE,0.00011509977541632738
38431,COLLECTION,0.00011497113554672968
38407,MACHINE,0.00011489933654974491
38397,REALITY,0.00011486942030100127
38372,MODERN,0.00011479462967914213
38323,GENERATION,0.00011464804006029824
38295,TEND,0.000114564274563816
38268,BEAT,0.00011448350069220815
38265,AGENT,0.00011447452581758505
38194,GAS,0.00011426212045150512
38141,AGREEMENT,0.00011410356433316377
38079,CONSUMER,0.00011391808359095312
37959,ATTORNEY,0.0001135590886060293
37950,WHOM,0.00011353216398216001
37742,CIVIL,0.00011290990600829204
37700,SCIENTIST,0.0001127842577635687
37540,PARTNER,0.00011230559778367026
37532,WISH,0.00011228166478467535
37522,NEWSPAPER,0.00011225174853593169
37505,SHOT,0.00011220089091306748
37473,INTERESTING,0.0001121051589170878
37443,CAPITAL,0.00011201541017085684
37389,WESTERN,0.00011185386242764112
37363,FRONT,0.00011177608018090763
37230,NOR,0.00011137819407261706
37228,DEBATE,0.00011137221082286832
37156,DINNER,0.00011115681383191403
37084,RESPONSIBILITY,0.00011094141684095973
37022,THREAT,0.00011075593609874909
36963,RELATION,0.00011057943023116154
36878,VICTIM,0.0001103251421168405
36809,SENATE,0.00011011872000050929
36786,ACCOUNT,0.0001100499126283989
36758,MAJORITY,0.00010996614713191667
36740,ABSOLUTELY,0.0001099122978841781
36598,SENIOR,0.00010948748715201823
36547,SAFE,0.00010933491428342561
36478,WIND,0.00010912849216709441
36421,PREVENT,0.00010895796954925559
36408,CITIZEN,0.00010891907842588884
36381,GLOBAL,0.00010883830455428098
36319,PROFESSIONAL,0.00010865282381207033
36247,INSTEAD,0.00010843742682111604
36227,AUDIENCE,0.00010837759432362873
36193,SOVIET,0.00010827587907790032
36137,FIGURE,0.00010810834808493586
36103,REFORM,0.00010800663283920745
36056,KEY,0.00010786602647011229
36001,TROOP,0.0001077014871020222
36000,CUSTOMER,0.00010769849547714783
35974,FRESH,0.00010762071323041433
35960,ASSUME,0.00010757883048217323
35944,CONCEPT,0.00010753096448418338
35940,RICH,0.00010751899798468592
35898,RESTAURANT,0.00010739334973996258
35851,EFFECTIVE,0.00010725274337086742
35842,THEREFORE,0.00010722581874699813
35826,EXAMINE,0.00010717795274900829
35824,CRITICAL,0.00010717196949925955
35804,SPECIES,0.00010711213700177225
35746,TRAVEL,0.00010693862275905907
35636,LIKE,0.00010660954402287889
35504,SPEECH,0.00010621464953946269
35496,CORNER,0.00010619071654046776
35474,FAST,0.00010612490079323173
35464,JUDGE,0.00010609498454448808
35459,SUCCESSFUL,0.00010608002642011624
35437,ATTITUDE,0.00010601421067288021
35434,OPTION,0.00010600523579825713
35429,FOREST,0.00010599027767388529
35359,NONE,0.00010578086393267973
35352,BORN,0.00010575992255855917
35314,SOUTHERN,0.00010564624081333329
35310,ACCESS,0.00010563427431383583
35230,VIDEO,0.00010539494432388661
35224,VOTE,0.00010537699457464042
35217,MISSION,0.00010535605320051986
35166,ACHIEVE,0.00010520348033192724
35143,ADMIT,0.00010513467295981685
35141,SKY,0.00010512868971006811
35062,PUBLISH,0.00010489235134499326
35040,OBJECT,0.00010482653559775723
35016,NO,0.00010475473660077246
34982,ALONE,0.00010465302135504404
34941,COST,0.00010453036473519507
34925,INCOME,0.00010448249873720523
34909,CONDUCT,0.00010443463273921538
34835,BIRD,0.00010421325249851236
34801,SLEEP,0.00010411153725278393
34788,BASIC,0.00010407264612941718
34742,RESEARCHER,0.00010393503138519639
34737,TOUCH,0.00010392007326082457
34710,CONFLICT,0.0001038392993892167
34709,PLEASE,0.00010383630776434233
34691,NEIGHBORHOOD,0.00010378245851660376
34675,SUFFER,0.00010373459251861392
34578,CREDIT,0.00010344440490580049
34577,OWN,0.00010344141328092612
34557,AFRICAN,0.00010338158078343883
34534,EVENTUALLY,0.00010331277341132842
34501,OPINION,0.00010321404979047437
34456,VERSION,0.00010307942667112793
34451,AM,0.00010306446854675611
34445,HURT,0.00010304651879750992
34442,RECALL,0.00010303754392288683
34400,LABOR,0.00010291189567816349
34375,SCALE,0.00010283710505630436
34368,ORIGINAL,0.0001028161636821838
34331,CONCERNED,0.00010270547356183229
34317,REFER,0.00010266359081359117
34301,RELEASE,0.00010261572481560133
34280,NOBODY,0.00010255290069323965
34270,SORRY,0.000102522984444496
34264,NUCLEAR,0.00010250503469524982
34242,VARIETY,0.00010243921894801379
34188,SAFETY,0.00010227767120479806
34174,FREEDOM,0.00010223578845655695
34104,ACT,0.00010202637471535137
34090,DIRECTLY,0.00010198449196711027
34027,CLIENT,0.00010179601960002526
34009,EXPERIENCE,0.00010174217035228668
33958,DEFINE,0.00010158959748369406
33900,PLANE,0.00010141608324098087
33849,INVESTIGATION,0.00010126351037238825
33788,TRACK,0.00010108102125505198
33511,STATUS,0.00010025234116485281
33456,PERFECT,0.00010008780179676272
33428,INVOLVED,0.00010000403630028049
33410,PRESS,9.995018705254192e-05
33403,SLOWLY,9.992924567842136e-05
33394,ARGUMENT,9.990232105455208e-05
33380,ATTEND,9.986043830631096e-05
33348,ENCOURAGE,9.976470631033128e-05
33344,FEATURE,9.975273981083381e-05
33305,ANNOUNCE,9.963606644073358e-05
33239,WEEKEND,9.943861919902547e-05
33238,STRIKE,9.94356275741511e-05
33202,AFTERNOON,9.932792907867396e-05
33191,GENERALLY,9.929502120505593e-05
33151,POWERFUL,9.917535621008133e-05
33067,IMMEDIATELY,9.892405972063465e-05
33053,ELEMENT,9.888217697239353e-05
33046,CONVERSATION,9.886123559827297e-05
33019,HOPE,9.878046172666512e-05
33000,UNIVERSITY,9.872362085405218e-05
32967,NINE,9.862489723319813e-05
32944,TURN,9.855608986108772e-05
32942,SPIRIT,9.8550106611339e-05
32929,BRITISH,9.851121548797225e-05
32928,INSURANCE,9.850822386309789e-05
32924,CRISIS,9.849625736360043e-05
32919,FAN,9.848129923922859e-05
32852,BRAIN,9.828086037264613e-05
32813,COMPLETE,9.816418700254589e-05
32784,SURVEY,9.80774298811893e-05
32688,REPLACE,9.779023389325024e-05
32659,CAMP,9.770347677189364e-05
32646,SUN,9.76645856485269e-05
32588,SHIP,9.749107140581371e-05
32560,BY,9.740730590933149e-05
32550,COMPLETELY,9.737738966058783e-05
32531,STONE,9.73205487879749e-05
32475,ALONG,9.715301779501044e-05
32466,POSSIBILITY,9.712609317114115e-05
32436,SAMPLE,9.70363444249102e-05
32432,DOZEN,9.702437792541274e-05
32358,VISION,9.680299768470971e-05
32334,CHINESE,9.673119868772494e-05
32322,PARK,9.669529918923256e-05
32316,TEXT,9.667734943998637e-05
32302,HOLE,9.663546669174525e-05
32259,STICK,9.650682682214756e-05
32252,DEPARTMENT,9.6485885448027e-05
32180,ONCE,9.627048845707271e-05
32157,LACK,9.62016810849623e-05
32145,SALES,9.616578158646991e-05
32110,TRADITION,9.606107471586713e-05
32087,BIT,9.599226734375674e-05
32087,FRONT,9.599226734375674e-05
32079,BOAT,9.596833434476181e-05
32078,DRINK,9.596534271988746e-05
32052,SOLUTION,9.588756047315396e-05
31989,BATTLE,9.569908810606894e-05
31944,ATTEMPT,9.556446498672252e-05
31866,BEGINNING,9.533111824652203e-05
31838,THROUGH,9.52473527500398e-05
31836,RESIDENT,9.524136950029107e-05
31807,VERY,9.515461237893447e-05
31801,WOOD,9.513666262968828e-05
31755,EASILY,9.499904788546749e-05
31686,ICE,9.479262576913628e-05
31633,DRIVER,9.463406965079493e-05
31612,SPOT,9.457124552843326e-05
31610,MS,9.456526227868453e-05
31592,ROLL,9.451141303094596e-05
31577,COMMUNICATION,9.446653865783047e-05
31536,TRUCK,9.43438820379815e-05
31494,FUTURE,9.421823379325816e-05
31467,DATE,9.413745992165031e-05
31455,EUROPEAN,9.410156042315793e-05
31442,READER,9.406266929979118e-05
31380,DISTANCE,9.387718855758053e-05
31345,INTRODUCE,9.377248168697775e-05
31327,DISTRICT,9.371863243923918e-05
31325,RUN,9.371264918949044e-05
31322,MOUNTAIN,9.370367431486735e-05
31319,UNDERSTANDING,9.369469944024425e-05
31299,OBVIOUSLY,9.363486694275694e-05
31289,POTENTIAL,9.36049506940133e-05
31265,NORMAL,9.353315169702853e-05
31247,INCREASE,9.347930244928995e-05
31227,WINTER,9.341946995180265e-05
31163,IDENTITY,9.322800595984328e-05
31098,HIDE,9.303355034300954e-05
31058,RETURN,9.291388534803493e-05
31044,INDEPENDENT,9.287200259979381e-05
31012,APARTMENT,9.277627060381413e-05
31005,SUPPOSED,9.275532922969357e-05
30996,TERMS,9.272840460582428e-05
30993,HORSE,9.271942973120119e-05
30947,EXPRESS,9.25818149869804e-05
